Flight_ID,Airline,Distance_km,Departure_Delay_min,Arrival_Delay_min,Delay_Status
724,Lufthansa,7087,154,145,OnTime
725,Emirates,6642,130,177,OnTime
726,Emirates,225,95,192,OnTime
727,Delta,2064,82,92,Delayed
728,Indigo,10149,69,58,Delayed
729,Lufthansa,7897,4,33,OnTime
730,Lufthansa,6187,161,125,Delayed
731,Delta,1284,179,82,OnTime
732,Lufthansa,8332,103,180,OnTime
733,Delta,345,177,110,OnTime
734,Emirates,7012,30,97,Delayed
735,Delta,11402,6,174,Delayed
736,Emirates,7072,68,94,OnTime
737,Indigo,11782,9,151,Delayed
738,Lufthansa,3542,13,84,Delayed
739,Delta,5531,63,170,OnTime
740,Lufthansa,2919,144,4,Delayed
741,Indigo,3754,143,51,OnTime
742,Indigo,11402,4,126,Delayed
743,Emirates,3890,75,164,OnTime
744,Delta,2173,154,172,Delayed
745,Indigo,6722,170,75,Delayed
746,Lufthansa,5679,98,55,Delayed
747,Indigo,8292,68,27,OnTime
748,Indigo,9529,176,105,Delayed
749,Emirates,5310,126,37,Delayed
750,Emirates,9413,70,10,OnTime
751,Indigo,5984,2,138,Delayed
752,Indigo,11656,143,183,OnTime
753,Delta,9081,45,194,Delayed
754,Lufthansa,3964,32,100,OnTime
755,Indigo,10598,140,164,OnTime
756,Emirates,693,116,179,OnTime
757,Indigo,1762,147,113,Delayed
758,Delta,9774,74,47,Delayed
759,Indigo,11087,45,151,Delayed
760,Lufthansa,8934,77,73,OnTime
761,Lufthansa,11876,24,76,OnTime
762,Lufthansa,715,48,69,Delayed
763,Indigo,414,136,78,Delayed
764,Delta,10796,79,71,Delayed
765,Delta,11552,20,0,OnTime
766,Emirates,645,173,19,OnTime
767,Indigo,8954,6,126,Delayed
768,Delta,1169,166,3,OnTime
769,Emirates,1049,24,105,OnTime
770,Lufthansa,2157,109,36,OnTime
771,Lufthansa,11750,169,162,OnTime
772,Lufthansa,11876,20,11,Delayed
773,Indigo,4249,124,6,OnTime
774,Indigo,10969,42,7,OnTime
775,Emirates,9306,88,84,OnTime
776,Emirates,5764,112,102,OnTime
777,Delta,1461,102,41,Delayed
778,Emirates,6253,142,195,OnTime
779,Delta,734,133,43,OnTime
780,Delta,1447,43,50,Delayed
781,Lufthansa,9350,179,153,Delayed
782,Indigo,5878,39,186,OnTime
783,Lufthansa,7037,160,98,OnTime
784,Indigo,10922,89,67,OnTime
785,Lufthansa,5544,172,77,OnTime
786,Indigo,2853,123,78,Delayed
787,Emirates,10375,112,80,Delayed
788,Lufthansa,3347,80,100,Delayed
789,Delta,10335,101,102,OnTime
790,Lufthansa,3595,59,3,OnTime
791,Indigo,653,120,102,Delayed
792,Emirates,3583,178,67,OnTime
793,Emirates,11656,32,184,Delayed
794,Indigo,2821,26,48,OnTime
795,Lufthansa,342,141,165,OnTime
796,Indigo,10148,86,195,Delayed
797,Indigo,2619,18,49,OnTime
798,Lufthansa,7688,80,72,Delayed
799,Emirates,10367,33,82,Delayed
800,Delta,7114,165,65,OnTime
801,Emirates,6450,54,14,OnTime
802,Emirates,3607,83,39,Delayed
803,Indigo,9881,20,160,Delayed
804,Emirates,1455,105,144,Delayed
805,Delta,11055,1,30,Delayed
806,Delta,10076,162,66,OnTime
807,Emirates,11997,177,45,Delayed
808,Lufthansa,7746,33,164,Delayed
809,Delta,8268,138,32,Delayed
810,Emirates,9837,94,115,Delayed
811,Lufthansa,2466,117,2,OnTime
812,Delta,1100,59,85,OnTime
813,Emirates,6307,53,143,OnTime
814,Delta,11252,15,54,OnTime
815,Delta,5649,90,56,OnTime
816,Indigo,3565,75,107,Delayed
817,Lufthansa,4942,126,151,Delayed
818,Indigo,3260,71,176,Delayed
819,Emirates,5238,142,197,Delayed
820,Lufthansa,5063,56,50,OnTime
821,Emirates,2833,152,64,Delayed
822,Emirates,2858,165,91,OnTime
823,Indigo,1258,158,1,OnTime
824,Indigo,9441,90,145,OnTime
825,Lufthansa,10117,63,155,Delayed
826,Emirates,6291,2,14,OnTime
827,Emirates,7660,36,174,Delayed
828,Lufthansa,7957,122,120,OnTime
829,Lufthansa,1790,163,199,OnTime
830,Lufthansa,2658,15,159,OnTime
831,Delta,2486,37,171,Delayed
832,Indigo,2516,133,19,Delayed
833,Delta,6713,63,16,OnTime
834,Lufthansa,6551,25,143,OnTime
835,Emirates,8612,97,134,OnTime
836,Emirates,3831,92,25,Delayed
837,Emirates,2812,140,55,OnTime
838,Emirates,11768,108,105,Delayed
839,Emirates,10475,26,115,Delayed
840,Indigo,4277,13,160,OnTime
841,Indigo,1175,96,132,Delayed
842,Delta,4010,131,76,OnTime
843,Emirates,10399,160,183,OnTime
844,Indigo,7522,158,30,OnTime
845,Lufthansa,5737,37,170,Delayed
846,Lufthansa,10200,30,171,Delayed
847,Delta,4159,134,132,Delayed
848,Lufthansa,9253,83,107,Delayed
849,Lufthansa,10897,110,141,OnTime
850,Lufthansa,3891,61,51,Delayed
851,Indigo,2205,148,33,OnTime
852,Lufthansa,4618,10,174,OnTime
853,Emirates,11556,22,83,Delayed
854,Emirates,7210,14,64,Delayed
855,Lufthansa,3553,76,77,Delayed
856,Delta,8357,144,130,Delayed
857,Delta,8105,13,15,OnTime
858,Indigo,4851,115,39,Delayed
859,Delta,6115,70,65,Delayed
860,Indigo,5578,166,141,Delayed
861,Emirates,2084,69,102,OnTime
862,Delta,1480,3,174,OnTime
863,Delta,2489,5,78,OnTime
864,Emirates,10415,134,132,Delayed
865,Delta,7973,117,149,OnTime
866,Indigo,4558,21,158,Delayed
867,Indigo,3688,80,50,Delayed
868,Delta,7901,98,84,Delayed
869,Indigo,10828,89,29,Delayed
870,Emirates,7880,57,1,OnTime
871,Lufthansa,4746,179,89,OnTime
872,Lufthansa,11368,83,185,OnTime
873,Indigo,6079,98,163,Delayed
874,Lufthansa,4110,125,99,Delayed
875,Lufthansa,5537,99,149,Delayed
876,Emirates,750,154,115,OnTime
877,Lufthansa,7778,31,137,OnTime
878,Indigo,273,176,38,OnTime
879,Lufthansa,606,167,179,OnTime
880,Emirates,7470,53,164,Delayed
881,Indigo,2597,31,29,OnTime
882,Delta,298,73,31,Delayed
883,Lufthansa,4107,22,62,Delayed
884,Emirates,11996,10,177,OnTime
885,Lufthansa,11069,68,68,Delayed
886,Lufthansa,1354,127,84,OnTime
887,Lufthansa,11921,154,103,OnTime
888,Indigo,10251,40,55,OnTime
889,Indigo,7924,148,18,Delayed
890,Lufthansa,9746,26,86,Delayed
891,Indigo,8074,173,186,Delayed
892,Indigo,6733,136,110,OnTime
893,Emirates,3609,150,90,Delayed
894,Indigo,7709,21,87,Delayed
895,Delta,873,64,74,OnTime
896,Lufthansa,10695,147,51,OnTime
897,Indigo,10682,91,8,OnTime
898,Lufthansa,10728,107,24,OnTime
899,Lufthansa,554,131,38,OnTime
900,Indigo,10506,123,166,Delayed
901,Indigo,7371,138,102,OnTime
902,Emirates,3927,102,63,OnTime
903,Emirates,7373,51,156,Delayed
904,Indigo,11277,85,44,OnTime
905,Delta,10005,66,135,Delayed
906,Delta,6193,143,180,Delayed
907,Lufthansa,10829,36,60,OnTime
908,Delta,5440,47,191,OnTime
909,Delta,10490,89,155,OnTime
910,Delta,10734,43,146,Delayed
911,Indigo,8125,92,163,OnTime
912,Indigo,6839,60,191,OnTime
913,Lufthansa,7642,78,98,OnTime
914,Lufthansa,9593,103,28,OnTime
915,Delta,1986,23,179,OnTime
916,Indigo,5386,167,8,Delayed
917,Lufthansa,1152,1,8,OnTime
918,Lufthansa,4188,63,176,OnTime
919,Indigo,8192,133,177,Delayed
920,Delta,4425,30,16,OnTime
921,Indigo,5590,82,49,Delayed
922,Delta,5435,144,14,OnTime
923,Lufthansa,7954,171,94,OnTime
924,Lufthansa,1639,87,32,Delayed
925,Delta,6355,93,90,OnTime
926,Emirates,1918,174,98,Delayed
927,Lufthansa,7885,95,96,Delayed
928,Emirates,9919,110,125,OnTime
929,Lufthansa,9824,92,19,OnTime
930,Emirates,10076,43,122,OnTime
931,Emirates,1947,109,132,Delayed
932,Lufthansa,5243,3,162,Delayed
933,Lufthansa,10589,63,163,OnTime
934,Delta,6842,160,53,OnTime
935,Emirates,1120,13,13,Delayed
936,Indigo,2876,126,108,OnTime
937,Lufthansa,5056,1,146,OnTime
938,Lufthansa,4106,76,67,Delayed
939,Delta,1867,159,111,Delayed
940,Delta,5810,101,24,OnTime
941,Lufthansa,6665,114,69,OnTime
942,Delta,2914,26,60,OnTime
943,Indigo,4396,99,127,Delayed
944,Indigo,5706,171,78,Delayed
945,Indigo,9032,40,76,OnTime
946,Delta,2812,141,168,OnTime
947,Indigo,9888,126,68,OnTime
948,Emirates,3663,159,6,OnTime
949,Emirates,10943,147,101,Delayed
950,Emirates,10668,166,120,Delayed
951,Lufthansa,6226,66,63,OnTime
952,Indigo,6439,174,102,OnTime
953,Emirates,10389,118,170,OnTime
954,Emirates,5899,57,41,OnTime
955,Lufthansa,3382,109,195,OnTime
956,Delta,6267,39,8,Delayed
957,Delta,4426,118,113,OnTime
958,Emirates,8745,145,193,OnTime
959,Lufthansa,2675,128,49,OnTime
960,Lufthansa,8767,138,9,Delayed
961,Emirates,10637,77,172,OnTime
962,Indigo,788,150,73,Delayed
963,Delta,9693,141,127,Delayed
964,Delta,234,82,102,OnTime
965,Lufthansa,2170,74,62,OnTime
966,Indigo,9280,27,91,OnTime
967,Indigo,9276,23,128,Delayed
968,Lufthansa,2932,44,145,OnTime
969,Emirates,11614,156,181,Delayed
970,Lufthansa,9165,33,198,OnTime
971,Lufthansa,2675,94,48,OnTime
972,Indigo,2464,150,34,Delayed
973,Indigo,11201,86,19,OnTime
974,Delta,9544,156,171,OnTime
975,Indigo,11028,179,40,Delayed
976,Lufthansa,1931,115,40,Delayed
977,Delta,10992,42,57,OnTime
978,Emirates,763,175,174,Delayed
979,Delta,2466,4,91,OnTime
980,Emirates,10094,176,11,Delayed
981,Emirates,1743,130,161,Delayed
982,Indigo,11426,163,68,Delayed
983,Lufthansa,6859,169,195,Delayed
984,Indigo,11629,43,159,Delayed
985,Emirates,624,71,96,OnTime
986,Indigo,4304,153,161,Delayed
987,Indigo,3414,143,196,OnTime
988,Delta,5962,106,77,Delayed
989,Delta,8138,70,17,Delayed
990,Lufthansa,10863,120,17,OnTime
991,Emirates,5942,119,106,Delayed
992,Delta,5911,114,32,OnTime
993,Emirates,11534,33,193,Delayed
994,Lufthansa,7121,111,44,OnTime
995,Lufthansa,4075,74,193,OnTime
996,Emirates,4121,26,43,OnTime
997,Lufthansa,945,115,19,OnTime
998,Indigo,6936,145,22,Delayed
999,Indigo,9320,113,198,OnTime
1000,Delta,6652,3,172,Delayed
1001,Emirates,6173,7,17,OnTime
1002,Indigo,9047,107,121,OnTime
1003,Lufthansa,836,102,160,Delayed
1004,Indigo,2355,39,187,Delayed
1005,Delta,7917,14,186,Delayed
1006,Lufthansa,11356,45,74,OnTime
1007,Emirates,4820,61,122,OnTime
1008,Lufthansa,9007,107,9,OnTime
1009,Delta,446,69,69,Delayed
1010,Lufthansa,6389,84,32,Delayed
1011,Emirates,4819,57,183,Delayed
1012,Lufthansa,2295,53,151,OnTime
1013,Emirates,10676,14,168,Delayed
1014,Lufthansa,3948,62,173,Delayed
1015,Emirates,7338,178,5,Delayed
1016,Delta,1102,15,102,OnTime
1017,Lufthansa,11626,141,32,OnTime
1018,Emirates,3470,68,165,Delayed
1019,Emirates,9554,92,148,Delayed
1020,Indigo,3912,63,102,Delayed
1021,Delta,4754,44,55,OnTime
1022,Emirates,4180,107,151,OnTime
1023,Lufthansa,728,71,157,OnTime
1024,Emirates,2489,110,176,Delayed
1025,Indigo,1271,70,45,OnTime
1026,Delta,4262,25,46,OnTime
1027,Emirates,9742,15,119,Delayed
1028,Delta,11180,102,185,OnTime
1029,Emirates,4495,93,130,OnTime
1030,Emirates,4117,159,121,OnTime
1031,Delta,4074,107,51,OnTime
1032,Lufthansa,11987,74,83,Delayed
1033,Delta,9766,40,36,OnTime
1034,Lufthansa,1544,125,158,OnTime
1035,Indigo,11203,149,102,OnTime
1036,Delta,7774,59,146,OnTime
1037,Indigo,6671,57,11,OnTime
1038,Delta,9707,43,138,Delayed
1039,Emirates,604,9,21,OnTime
1040,Emirates,1792,140,87,OnTime
1041,Lufthansa,9128,123,177,Delayed
1042,Delta,1957,159,24,Delayed
1043,Indigo,2852,137,135,Delayed
1044,Lufthansa,7728,32,129,Delayed
1045,Delta,5565,43,94,OnTime
1046,Emirates,3533,91,53,Delayed
1047,Lufthansa,2498,172,14,OnTime
1048,Emirates,5769,89,31,OnTime
1049,Delta,11569,128,145,OnTime
1050,Emirates,502,88,71,OnTime
1051,Indigo,3137,116,60,OnTime
1052,Indigo,8818,74,187,OnTime
1053,Delta,6930,69,9,Delayed
1054,Emirates,8915,133,187,OnTime
1055,Indigo,7653,58,7,OnTime
1056,Lufthansa,4626,92,91,Delayed
1057,Indigo,4107,128,178,Delayed
1058,Lufthansa,8138,92,145,Delayed
1059,Lufthansa,1043,118,193,OnTime
1060,Emirates,11560,43,99,OnTime
1061,Emirates,2707,81,65,OnTime
1062,Delta,7761,167,42,Delayed
1063,Lufthansa,9718,49,154,Delayed
1064,Lufthansa,4746,123,23,Delayed
1065,Delta,4308,37,14,Delayed
1066,Lufthansa,670,11,158,OnTime
1067,Delta,1581,48,6,OnTime
1068,Lufthansa,4088,49,15,Delayed
1069,Indigo,6488,61,24,OnTime
1070,Indigo,857,74,130,Delayed
1071,Emirates,1240,29,152,OnTime
1072,Indigo,1398,45,96,Delayed
1073,Delta,3061,17,134,OnTime
1074,Indigo,2565,52,116,OnTime
1075,Lufthansa,11512,157,183,OnTime
1076,Emirates,2461,135,199,OnTime
1077,Emirates,11687,118,99,Delayed
1078,Emirates,8898,76,108,Delayed
1079,Lufthansa,11123,2,70,OnTime
1080,Delta,5209,9,28,OnTime
1081,Delta,9513,148,73,OnTime
1082,Lufthansa,1112,103,131,Delayed
1083,Lufthansa,11883,68,16,OnTime
1084,Delta,1760,54,65,Delayed
1085,Delta,6621,23,104,OnTime
1086,Lufthansa,3008,165,198,Delayed
1087,Lufthansa,7384,23,145,OnTime
1088,Lufthansa,1589,102,67,Delayed
1089,Delta,1290,105,131,Delayed
1090,Emirates,11273,72,31,Delayed
1091,Indigo,6645,134,146,OnTime
1092,Lufthansa,366,142,194,Delayed
1093,Emirates,5748,145,164,OnTime
1094,Delta,8959,82,61,OnTime
1095,Lufthansa,9847,103,83,OnTime
1096,Delta,8758,86,39,Delayed
1097,Indigo,5459,44,141,OnTime
1098,Emirates,8048,145,112,Delayed
1099,Lufthansa,4562,117,118,Delayed
1100,Lufthansa,3167,61,170,OnTime
1101,Emirates,7576,16,158,OnTime
1102,Delta,10376,97,40,OnTime
1103,Indigo,11888,12,63,OnTime
1104,Emirates,7198,9,181,OnTime
1105,Indigo,9450,108,189,OnTime
1106,Emirates,7340,148,27,Delayed
1107,Emirates,401,77,157,Delayed
1108,Indigo,3882,62,59,Delayed
1109,Indigo,7171,99,115,OnTime
1110,Indigo,11724,39,39,OnTime
1111,Indigo,1849,38,97,Delayed
1112,Emirates,4805,24,15,OnTime
1113,Lufthansa,9944,34,59,Delayed
1114,Delta,635,167,118,Delayed
1115,Indigo,3513,111,30,OnTime
1116,Lufthansa,3176,150,114,Delayed
1117,Delta,8271,119,85,OnTime
1118,Lufthansa,6419,57,2,OnTime
1119,Lufthansa,5558,92,187,OnTime
1120,Emirates,4031,133,41,OnTime
1121,Delta,7832,94,129,Delayed
1122,Indigo,9379,105,132,Delayed
1123,Emirates,850,125,55,Delayed
1124,Emirates,7326,41,189,OnTime
1125,Emirates,3353,120,140,OnTime
1126,Indigo,7472,108,53,OnTime
1127,Indigo,9010,29,63,Delayed
1128,Indigo,3690,78,174,OnTime
1129,Emirates,4263,4,53,OnTime
1130,Lufthansa,6723,41,22,Delayed
1131,Lufthansa,11840,119,157,Delayed
1132,Delta,10989,127,27,OnTime
1133,Indigo,6239,97,171,Delayed
1134,Indigo,4700,142,20,Delayed
1135,Emirates,9059,102,182,Delayed
1136,Indigo,11255,138,117,Delayed
1137,Indigo,9192,88,54,Delayed
1138,Delta,2687,130,30,Delayed
1139,Indigo,1410,112,109,OnTime
1140,Emirates,7693,46,91,OnTime
1141,Indigo,7801,157,68,OnTime
1142,Indigo,11593,78,58,Delayed
1143,Delta,2787,84,74,Delayed
1144,Emirates,5761,13,194,OnTime
1145,Indigo,8842,49,99,Delayed
1146,Indigo,9290,76,101,Delayed
1147,Indigo,2122,0,197,OnTime
1148,Indigo,11246,114,44,OnTime
1149,Emirates,2574,17,187,OnTime
1150,Indigo,5023,41,53,Delayed
1151,Emirates,9851,101,107,Delayed
1152,Emirates,11488,48,159,Delayed
1153,Emirates,5247,8,49,Delayed
1154,Indigo,8714,86,48,OnTime
1155,Emirates,4236,49,146,Delayed
1156,Lufthansa,2536,49,153,OnTime
1157,Delta,5321,148,71,Delayed
1158,Delta,8501,121,46,OnTime
1159,Emirates,6150,132,119,Delayed
1160,Lufthansa,3733,163,40,Delayed
1161,Delta,4823,33,81,Delayed
1162,Emirates,1516,170,186,Delayed
1163,Delta,2379,21,181,Delayed
1164,Emirates,11175,73,199,OnTime
1165,Delta,997,44,120,Delayed
1166,Delta,7714,97,111,OnTime
1167,Delta,7621,69,54,Delayed
1168,Indigo,9202,91,10,Delayed
1169,Lufthansa,6714,75,40,Delayed
1170,Delta,8249,36,170,Delayed
1171,Emirates,5518,146,139,Delayed
1172,Lufthansa,11081,118,135,Delayed
1173,Lufthansa,7995,115,19,OnTime
1174,Emirates,10427,113,114,Delayed
1175,Emirates,8714,91,137,Delayed
1176,Emirates,3053,8,164,Delayed
1177,Delta,10469,157,3,Delayed
1178,Emirates,11696,121,77,OnTime
1179,Indigo,1772,19,187,OnTime
1180,Emirates,1595,30,20,OnTime
1181,Delta,9589,51,151,Delayed
1182,Emirates,9990,122,36,OnTime
1183,Lufthansa,2041,168,21,OnTime
1184,Indigo,778,30,9,OnTime
1185,Delta,8867,57,140,OnTime
1186,Lufthansa,2011,174,38,Delayed
1187,Indigo,11024,155,138,Delayed
1188,Lufthansa,9448,7,183,OnTime
1189,Emirates,2008,1,141,OnTime
1190,Emirates,4579,111,168,Delayed
1191,Lufthansa,8518,28,104,Delayed
1192,Emirates,10136,8,3,Delayed
1193,Lufthansa,3046,4,178,OnTime
1194,Indigo,10809,140,84,Delayed
1195,Emirates,9172,10,191,OnTime
1196,Lufthansa,7268,175,127,Delayed
1197,Emirates,7262,120,153,Delayed
1198,Delta,3736,50,34,OnTime
1199,Lufthansa,7380,53,187,Delayed
1200,Delta,445,134,120,Delayed
1201,Delta,8341,151,54,OnTime
1202,Emirates,4857,152,55,Delayed
1203,Delta,5348,104,32,OnTime
1204,Emirates,10025,144,30,Delayed
1205,Delta,5893,147,135,Delayed
1206,Emirates,2403,110,60,OnTime
1207,Emirates,7466,35,109,Delayed
1208,Delta,5894,124,60,OnTime
1209,Delta,2276,124,7,Delayed
1210,Lufthansa,616,99,126,OnTime
1211,Lufthansa,1529,114,193,Delayed
1212,Emirates,3096,22,115,OnTime
1213,Emirates,2639,105,57,OnTime
1214,Lufthansa,4936,66,147,OnTime
1215,Indigo,577,75,179,OnTime
1216,Emirates,11455,56,32,OnTime
1217,Emirates,2686,41,115,OnTime
1218,Indigo,3654,97,11,OnTime
1219,Indigo,11243,30,131,Delayed
1220,Lufthansa,2137,89,102,OnTime
1221,Emirates,9226,178,54,Delayed
1222,Indigo,10511,162,165,OnTime
1223,Indigo,2484,163,57,Delayed
1224,Emirates,8108,42,147,OnTime
1225,Delta,5818,132,70,OnTime
1226,Lufthansa,4620,81,12,Delayed
1227,Delta,5857,50,161,Delayed
1228,Delta,7387,109,35,OnTime
1229,Emirates,9846,95,71,OnTime
1230,Emirates,11478,80,111,Delayed
1231,Emirates,10598,72,133,Delayed
1232,Emirates,10158,172,93,OnTime
1233,Indigo,7576,97,155,Delayed
1234,Emirates,4126,47,84,Delayed
1235,Emirates,4675,165,72,OnTime
1236,Emirates,10270,152,121,Delayed
1237,Lufthansa,2465,160,156,Delayed
1238,Delta,3749,129,124,Delayed
1239,Lufthansa,9303,50,108,OnTime
1240,Indigo,5745,37,162,Delayed
1241,Indigo,1324,86,86,OnTime
1242,Delta,11070,138,161,Delayed
1243,Lufthansa,7074,25,5,OnTime
1244,Delta,8257,82,149,Delayed
1245,Indigo,3075,11,163,Delayed
1246,Indigo,10127,107,12,OnTime
1247,Lufthansa,6013,124,66,OnTime
1248,Delta,4357,8,106,OnTime
1249,Indigo,2671,163,19,Delayed
1250,Indigo,576,71,146,OnTime
1251,Delta,7225,21,31,OnTime
1252,Delta,3386,11,1,Delayed
1253,Emirates,8229,28,66,Delayed
1254,Indigo,5482,70,94,Delayed
1255,Indigo,10172,154,57,OnTime
1256,Indigo,5647,19,199,OnTime
1257,Indigo,7927,100,153,Delayed
1258,Emirates,8545,33,195,Delayed
1259,Lufthansa,3376,106,68,Delayed
1260,Lufthansa,7447,111,71,OnTime
1261,Indigo,1148,152,19,Delayed
1262,Indigo,10391,9,4,Delayed
1263,Indigo,752,14,175,Delayed
1264,Delta,317,67,111,OnTime
1265,Indigo,11834,113,42,Delayed
1266,Emirates,11065,172,116,Delayed
1267,Indigo,1964,44,121,OnTime
1268,Lufthansa,6445,76,50,OnTime
1269,Delta,2776,44,175,OnTime
1270,Lufthansa,2075,29,76,Delayed
1271,Indigo,4391,92,67,Delayed
1272,Lufthansa,4333,97,81,OnTime
1273,Indigo,11664,67,72,OnTime
1274,Indigo,8645,35,27,OnTime
1275,Delta,11592,108,178,OnTime
1276,Delta,973,40,167,OnTime
1277,Lufthansa,11652,9,114,OnTime
1278,Emirates,9507,47,165,Delayed
1279,Indigo,10039,126,196,Delayed
1280,Emirates,1099,172,77,Delayed
1281,Lufthansa,9312,63,171,Delayed
1282,Indigo,10078,114,190,OnTime
1283,Delta,8311,83,153,Delayed
1284,Lufthansa,7148,31,156,OnTime
1285,Lufthansa,9608,42,182,OnTime
1286,Emirates,4065,73,154,Delayed
1287,Indigo,1062,94,83,Delayed
1288,Delta,9352,144,185,OnTime
1289,Lufthansa,5425,166,117,Delayed
1290,Delta,831,61,86,Delayed
1291,Emirates,4200,151,1,Delayed
1292,Indigo,4967,19,42,Delayed
1293,Delta,10166,126,149,OnTime
1294,Lufthansa,1914,31,196,Delayed
1295,Indigo,1518,86,154,Delayed
1296,Indigo,4356,151,170,Delayed
1297,Delta,8644,83,114,OnTime
1298,Indigo,9253,66,122,OnTime
1299,Indigo,11533,47,176,Delayed
1300,Delta,11434,157,109,Delayed
1301,Indigo,3125,167,66,OnTime
1302,Indigo,4942,118,108,Delayed
1303,Emirates,3606,68,107,Delayed
1304,Emirates,11658,140,165,Delayed
1305,Emirates,9932,93,199,Delayed
1306,Emirates,10255,26,22,OnTime
1307,Delta,9334,133,37,Delayed
1308,Indigo,9572,138,147,Delayed
1309,Indigo,7013,22,150,Delayed
1310,Lufthansa,10875,49,33,Delayed
1311,Indigo,8249,84,150,OnTime
1312,Lufthansa,6903,13,101,Delayed
1313,Emirates,8654,24,80,Delayed
1314,Emirates,10037,174,37,Delayed
1315,Indigo,7075,175,195,Delayed
1316,Lufthansa,2577,137,191,Delayed
1317,Delta,7543,154,105,Delayed
1318,Lufthansa,4674,158,112,OnTime
1319,Lufthansa,4838,112,164,OnTime
1320,Indigo,8363,21,8,Delayed
1321,Indigo,9874,26,19,Delayed
1322,Lufthansa,7713,36,173,Delayed
1323,Delta,968,9,96,OnTime
1324,Indigo,4957,129,25,Delayed
1325,Emirates,2099,158,161,OnTime
1326,Emirates,8731,100,187,Delayed
1327,Lufthansa,3524,32,87,OnTime
1328,Emirates,7783,40,130,Delayed
1329,Lufthansa,10439,99,43,Delayed
1330,Emirates,3411,73,116,OnTime
1331,Emirates,6464,124,14,OnTime
1332,Emirates,8578,143,150,Delayed
1333,Delta,7256,80,41,OnTime
1334,Emirates,9969,93,131,OnTime
1335,Indigo,8675,179,119,OnTime
1336,Indigo,4119,177,111,OnTime
1337,Delta,1915,28,164,OnTime
1338,Emirates,725,117,19,OnTime
1339,Indigo,2521,178,141,OnTime
1340,Delta,7777,142,189,Delayed
1341,Lufthansa,5366,136,177,Delayed
1342,Emirates,1883,120,39,OnTime
1343,Emirates,819,54,176,OnTime
1344,Delta,9212,141,35,Delayed
1345,Delta,8990,56,146,Delayed
1346,Lufthansa,7984,76,50,Delayed
1347,Emirates,9372,147,89,Delayed
1348,Lufthansa,3024,39,23,Delayed
1349,Indigo,5756,29,31,Delayed
1350,Emirates,4448,109,87,OnTime
1351,Emirates,3920,134,54,Delayed
1352,Emirates,8615,107,147,Delayed
1353,Emirates,10511,128,174,OnTime
1354,Delta,860,163,28,OnTime
1355,Indigo,11187,21,83,OnTime
1356,Lufthansa,4341,171,188,Delayed
1357,Lufthansa,1644,93,167,Delayed
1358,Emirates,356,107,116,Delayed
1359,Emirates,9088,21,10,Delayed
1360,Indigo,3731,67,84,Delayed
1361,Indigo,952,148,82,Delayed
1362,Indigo,7448,36,182,OnTime
1363,Lufthansa,11671,165,71,OnTime
1364,Indigo,5626,169,188,Delayed
1365,Delta,3444,141,9,OnTime
1366,Delta,9898,144,76,Delayed
1367,Delta,7366,109,30,Delayed
1368,Indigo,3560,162,81,Delayed
1369,Lufthansa,11096,38,100,Delayed
1370,Delta,8275,9,166,Delayed
1371,Delta,6465,99,25,OnTime
1372,Emirates,9361,142,0,Delayed
1373,Lufthansa,1078,56,153,OnTime
1374,Emirates,3907,136,186,Delayed
1375,Emirates,7182,70,68,OnTime
1376,Delta,9083,176,118,OnTime
1377,Delta,3174,134,160,Delayed
1378,Indigo,9259,60,83,OnTime
1379,Delta,10688,11,153,Delayed
1380,Indigo,4750,74,93,OnTime
1381,Indigo,6070,73,29,OnTime
1382,Emirates,9504,8,163,Delayed
1383,Lufthansa,748,151,165,OnTime
1384,Emirates,11936,10,192,OnTime
1385,Lufthansa,1215,121,83,Delayed
1386,Lufthansa,4353,70,141,OnTime
1387,Indigo,443,32,95,OnTime
1388,Indigo,6097,149,156,Delayed
1389,Delta,9884,20,181,Delayed
1390,Lufthansa,909,87,106,Delayed
1391,Emirates,11139,22,62,OnTime
1392,Emirates,5223,143,147,Delayed
1393,Indigo,10760,91,86,Delayed
1394,Delta,7883,42,98,OnTime
1395,Indigo,8111,165,61,Delayed
1396,Emirates,8118,119,173,OnTime
1397,Lufthansa,10211,175,139,Delayed
1398,Indigo,3141,45,38,Delayed
1399,Lufthansa,8193,61,73,OnTime
1400,Delta,2912,1,116,OnTime
1401,Lufthansa,11343,143,135,OnTime
1402,Indigo,323,39,68,Delayed
1403,Delta,1344,42,120,OnTime
1404,Emirates,8006,9,115,Delayed
1405,Indigo,8554,147,33,OnTime
1406,Indigo,3003,158,11,OnTime
1407,Lufthansa,10420,171,136,Delayed
1408,Lufthansa,8549,122,26,OnTime
1409,Delta,10806,79,126,Delayed
1410,Emirates,1370,153,136,Delayed
1411,Indigo,5930,167,85,Delayed
1412,Lufthansa,662,172,117,OnTime
1413,Emirates,5928,147,165,Delayed
1414,Emirates,1889,62,64,OnTime
1415,Lufthansa,6541,169,109,OnTime
1416,Indigo,7556,174,70,Delayed
